"X" "Y" "pop" "id" "cell"
4436479.42032259 2557904.20080218 "BAR" "BAR_700" 4822
4456254.8269841 2192775.38023432 "PIG" "PIG_781" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_782" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_783" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_784" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_785" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_786" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_787" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_788" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_789" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_790" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_791" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_792" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_793" 5179
4456254.8269841 2192775.38023432 "PIG" "PIG_794" 5179
4193594.07012548 2681092.46595648 "BEI" "BEI_F1" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F10" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F2" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F3" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F4" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F5" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F6" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F7" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F8" 4699
4193594.07012548 2681092.46595648 "BEI" "BEI_F9" 4699
4286363.16504582 2579105.67263843 "BON" "BON_F1" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F10" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F2" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F3" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F4" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F5" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F6" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F7" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F8" 4820
4286363.16504582 2579105.67263843 "BON" "BON_F9" 4820
4027673.99204492 2616715.00236522 "BRS" "BRS_F1" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F10" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F2" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F3" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F4" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F5" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F6" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F7" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F8" 4697
4027673.99204492 2616715.00236522 "BRS" "BRS_F9" 4697
4097512.14788079 2676436.96759833 "COR" "COR_F1" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F2" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F3" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F4" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F5" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F6" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F7" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F8" 4698
4097512.14788079 2676436.96759833 "COR" "COR_F9" 4698
4254076.95377275 2691659.96823381 "GRB" "GRB_F1" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F10" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F2" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F3" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F4" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F5" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F6" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F7" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F8" 4700
4254076.95377275 2691659.96823381 "GRB" "GRB_F9" 4700
4096752.29531754 2580701.8061733 "GRY" "GRY_F1" 4817
4096752.29531754 2580701.8061733 "GRY" "GRY_F2" 4817
4096752.29531754 2580701.8061733 "GRY" "GRY_F4" 4817
4096752.29531754 2580701.8061733 "GRY" "GRY_F5" 4817
4096752.29531754 2580701.8061733 "GRY" "GRY_F6" 4817
4096752.29531754 2580701.8061733 "GRY" "GRY_F7" 4817
4096752.29531754 2580701.8061733 "GRY" "GRY_F8" 4817
4096752.29531754 2580701.8061733 "GRY" "GRY_F9" 4817
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F1" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F10" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F2" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F3" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F4" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F5" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F6" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F7" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F8" 4701
4298278.65386356 2645377.38044919 "JEZ" "JEZ_F9" 4701
4163964.20789374 2615578.65108776 "LUT" "LUT_F1" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F10" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F11" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F2" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F3" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F4" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F5" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F7" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F8" 4699
4163964.20789374 2615578.65108776 "LUT" "LUT_F9" 4699
4096587.45001925 2558019.01008212 "MGY" "MGY_F1" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F2" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F3" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F4" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F5" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F6" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F7" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F8" 4817
4096587.45001925 2558019.01008212 "MGY" "MGY_F9" 4817
4222242.1723614 2654011.40132169 "MUO" "MUO_F1" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F2" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F3" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F4" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F5" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F6" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F7" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F8" 4700
4222242.1723614 2654011.40132169 "MUO" "MUO_F9" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F1" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F11" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F12" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F13" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F2" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F5" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F6" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F7" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F8" 4700
4244750.24785121 2664692.30348663 "NFS" "NFS_F9" 4700
4327320.76809278 2572966.80671088 "POS" "POS_F1" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F10" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F2" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F3" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F4" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F5" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F6" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F7" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F8" 4820
4327320.76809278 2572966.80671088 "POS" "POS_F9" 4820
4224885.77151511 2596993.8366639 "PRA" "PRA_F1" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F10" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F11" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F12" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F4" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F5" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F6" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F7" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F8" 4700
4224885.77151511 2596993.8366639 "PRA" "PRA_F9" 4700
4150217.55493865 2644483.1257256 "SIG" "SIG_F1" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F10" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F2" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F3" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F4" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F5" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F6" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F7" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F8" 4699
4150217.55493865 2644483.1257256 "SIG" "SIG_F9" 4699
4132897.83884912 2577173.90624886 "SIR" "SIR_F1" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F10" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F2" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F3" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F4" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F5" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F6" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F7" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F8" 4817
4132897.83884912 2577173.90624886 "SIR" "SIR_F9" 4817
4357629.7031863 2647298.22396263 "TSC" "TSC_F1" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F10" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F2" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F3" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F4" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F5" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F6" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F7" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F8" 4702
4357629.7031863 2647298.22396263 "TSC" "TSC_F9" 4702
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F1" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F10" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F12" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F2" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F3" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F4" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F5" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F7" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F8" 4698
4091298.15923405 2618688.54734606 "VAZ" "VAZ_F9" 4698
4207601.88055422 2570493.29435575 "VRG" "VRG_F1" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F10" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F11" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F2" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F4" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F5" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F6" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F7" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F8" 4818
4207601.88055422 2570493.29435575 "VRG" "VRG_F9" 4818
4160800.73522763 2686775.82138349 "VWD" "VWD_F1" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F2" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F3" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F4" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F5" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F6" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F7" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F8" 4699
4160800.73522763 2686775.82138349 "VWD" "VWD_F9" 4699
4095622.17556249 2579672.55822904 "GRY" "GRY_11" 4817
4095622.17556249 2579672.55822904 "GRY" "GRY_12" 4817
4036827.62815655 2330543.135035 "ISS" "ISS_5T10" 5054
4036827.62815655 2330543.135035 "ISS" "ISS_5T2B" 5054
4036827.62815655 2330543.135035 "ISS" "ISS_5T9B" 5054
3985890.26820515 2343463.37183639 "LUR" "LUR_121" 5053
3985890.26820515 2343463.37183639 "LUR" "LUR_122" 5053
3985890.26820515 2343463.37183639 "LUR" "LUR_123" 5053
3985890.26820515 2343463.37183639 "LUR" "LUR_124" 5053
3985890.26820515 2343463.37183639 "LUR" "LUR_134" 5053
3985890.26820515 2343463.37183639 "LUR" "LUR_138" 5053
3985890.26820515 2343463.37183639 "LUR" "LUR_155" 5053
4032701.01897729 2333641.49737553 "TAR" "TAR_19" 5054
